timestamp_utc,elapsed_sec,rpc_ok,server_time,p2p_id,server_version,is_utxo_indexed,is_synced,info_mempool_size,borsh_live_connections,borsh_connection_attempts,borsh_handshake_failures,json_live_connections,json_connection_attempts,json_handshake_failures,active_peers,borsh_bytes_tx,borsh_bytes_rx,json_bytes_tx,json_bytes_rx,p2p_bytes_tx,p2p_bytes_rx,grpc_bytes_tx,grpc_bytes_rx,node_blocks_submitted_count,node_headers_processed_count,node_dependencies_processed_count,node_bodies_processed_count,node_transactions_processed_count,node_chain_blocks_processed_count,node_mass_processed_count,node_database_blocks_count,node_database_headers_count,network_mempool_size,network_tip_hashes_count,network_difficulty,network_past_median_time,network_virtual_parent_hashes_count,network_virtual_daa_score,error
2026-04-22T01:36:12Z,91.589,1,1776821772439,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,123060,0,0,0,0,0,0,2,0,0,0,0,1502098921,8473742434,735383,228321,1054740,1049881,1256019,1049881,24797575,967973,39127744761,1049881,1049881,123735,1,106401.02861717092,1776821644067,1,1049881,
2026-04-22T01:36:14Z,93.166,1,1776821774051,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,124544,0,0,0,0,0,0,2,0,0,0,0,1503265310,8477956103,735686,228410,1054773,1049914,1256094,1049914,24807739,967988,39144197505,1049914,1049914,128858,2,106401.02861717092,1776821644067,2,1049914,
2026-04-22T01:36:15Z,94.779,1,1776821775635,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,131458,0,0,0,0,0,0,2,0,0,0,0,1504135855,8481800015,735988,228500,1054817,1049958,1256215,1049958,24821291,968012,39166134497,1049958,1049958,130562,2,106408.66920754396,1776821644067,2,1049958,
2026-04-22T01:36:17Z,96.363,1,1776821777210,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,133328,0,0,0,0,0,0,2,0,0,0,0,1504699603,8493807924,736291,228590,1054840,1049980,1256265,1049979,24827759,968019,39176604425,1049973,1049974,133328,5,106408.66920754396,1776821644067,2,1049973,
2026-04-22T01:36:18Z,97.937,1,1776821778784,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,138289,0,0,0,0,0,0,2,0,0,0,0,1505870133,8498150727,736593,228678,1054874,1050015,1256352,1050015,24838847,968038,39194552873,1050015,1050015,142507,3,106383.81556695637,1776821654955,3,1050015,
2026-04-22T01:36:20Z,99.511,1,1776821780419,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,144522,0,0,0,0,0,0,2,0,0,0,0,1506906410,8501688319,736894,228766,1054911,1050052,1256446,1050052,24850243,968062,39212999889,1050052,1050052,145197,1,106383.81556695637,1776821654955,1,1050052,
2026-04-22T01:36:22Z,101.145,1,1776821782060,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,146489,0,0,0,0,0,0,2,0,0,0,0,1507907699,8505665256,737196,228856,1054943,1050084,1256511,1050084,24860099,968079,39228954065,1050083,1050083,150190,1,106387.95360276407,1776821654955,2,1050083,
2026-04-22T01:36:23Z,102.786,1,1776821783636,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,153921,0,0,0,0,0,0,2,0,0,0,0,1508927827,8509192694,737498,228944,1054970,1050111,1256570,1050111,24868415,968093,39242415401,1050111,1050111,152719,2,106387.95360276407,1776821654955,2,1050111,
2026-04-22T01:36:25Z,104.364,1,1776821785215,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,154988,0,0,0,0,0,0,2,0,0,0,0,1509635212,8512911790,737800,229033,1055007,1050148,1256694,1050148,24879811,968105,39260862417,1050148,1050148,156780,6,106387.95360276407,1776821654955,6,1050148,
2026-04-22T01:36:26Z,105.943,1,1776821786793,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,161790,0,0,0,0,0,0,2,0,0,0,0,1510861181,8517358839,738102,229123,1055049,1050189,1256807,1050189,24892439,968126,39281303705,1050187,1050187,160886,2,106393.47148462561,1776821654955,2,1050187,
2026-04-22T01:36:28Z,107.520,1,1776821788374,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,166075,0,0,0,0,0,0,2,0,0,0,0,1511902603,8520779836,738405,229213,1055077,1050218,1256862,1050218,24901371,968141,39295762177,1050218,1050218,168532,3,106393.47148462561,1776821664887,3,1050218,
2026-04-22T01:36:30Z,109.101,1,1776821789955,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,169958,0,0,0,0,0,0,2,0,0,0,0,1512704303,8524373384,738707,229301,1055112,1050253,1256951,1050253,24912151,968160,39313212057,1050253,1050253,171934,4,106406.48606975275,1776821664887,4,1050253,
2026-04-22T01:36:31Z,110.683,1,1776821791526,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,174652,0,0,0,0,0,0,2,0,0,0,0,1513674610,8527949998,739009,229390,1055146,1050287,1257045,1050286,24922315,968175,39329664801,1050286,1050286,173475,3,106406.48606975275,1776821664887,3,1050286,
2026-04-22T01:36:33Z,112.253,1,1776821793311,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,176663,0,0,0,0,0,0,2,0,0,0,0,1514871022,8532473490,739497,229546,1055191,1050332,1257149,1050332,24936483,968199,39352598929,1050332,1050332,177513,1,106364.38551501681,1776821664887,1,1050332,
2026-04-22T01:36:35Z,114.303,1,1776821795150,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,179917,0,0,0,0,0,0,2,0,0,0,0,1516095919,8536943433,740002,229726,1055238,1050378,1257253,1050378,24950651,968223,39375533057,1050377,1050377,181985,2,106364.38551501681,1776821664887,3,1050377,
2026-04-22T01:36:36Z,115.878,1,1776821796738,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,185356,0,0,0,0,0,0,2,0,0,0,0,1516838296,8540691507,740607,229863,1055273,1050414,1257338,1050414,24961739,968238,39393481505,1050413,1050413,184898,2,106408.58682335935,1776821674095,2,1050413,
